Uw Woord is een lamp voor mijn voet;True;66;11;False;;;
Hé, luister mee;True;66;13;False;;;
Eén ding hebben wij maar nodig;True;66;16;False;;;
De Here God zij ons genadig;True;67;1;False;;;
Jezus heeft het hemelleven;True;67;2;False;;;
God zij geloofd uit alle macht,;False;67;3;False;False;;
God zij geloofd uit alle macht;True;67;a;3;False;False;
God zij ons gunstig en genadig.;True;67;8;False;;;
Het is goed, ja 't is goed ;True;67;10;False;;;
Vader, ik aanbid U.;True;67;11;False;;;
Heartof;True;67;13;False;;;
Een klacht klinkt uit Gods Vaderhart;True;67;16;False;;;
De Heer staat op in majesteit,;True;68;1;False;;;
Wij knielen voor uw zetel neer;True;68;2;False;;;
Zo laat Gij, Heer, uw knecht,;True;68;3;False;;;
"God richt zich op, de vijand vlucht;";True;68;8;False;False;;
Zing halleluja voor de Heer.;True;68;10;False;;;
Sing halleluja to the Lord;True;68;e;10;False;;
Vader, wij danken U.;True;68;11;False;;;
Heer, U bent mijn leven;True;68;13;False;False;;
Zoon van David, kijk naar mij;False;68;16;False;False;;
O God, verlos mij, red mij uit mijn nood,;True;69;1;False;;;
U, heilig Godslam, loven wij;False;69;2;False;False;;
Johannes, wat moeten wij doen?;True;69;3;False;;;
Red mij, o God, het water stijgt en stijgt,;True;69;8;False;False;;
k Heb je lief;False;69;10;False;False;;
Vanwaar de zon opgaat,;True;69;11;False;;;
Eens zal er vrede zijn;True;69;13;False;False;;
Want alzo lief;False;69;16;False;False;;
Haast U om mij te redden, God!;True;70;1;False;;;
Gij dienaars van Hem, die alles regeert;True;70;2;False;;;
De laatsten worden de eersten,;True;70;3;False;;;
Haast U om mij te redden, God!;True;70;8;False;;;
Heer, onze God,;True;70;10;False;False;;
Vertel het aan de mensen,;True;70;11;False;;;
Ho! Stop! ;True;70;13;False;;;
Zij was op zoek naar het geheim;True;70;16;False;False;;
Bij U, o HEER, berg ik mijn leven.;True;71;1;False;;;
De lof en de heerlijkheid;True;71;2;False;;;
Jezus, wand'lend langs de wegen,;True;71;3;False;;;
HEER, laat mij schuilen in uw hoede,;True;71;8;False;;;
Jezus leeft in eeuwigheid,;False;71;10;False;False;;
Vuur uit de hemel, breng vuur in ons hart.;True;71;11;False;;;
Holy moment;True;71;13;False;;;
Ik ben het levende brood;True;71;16;False;False;;
O God, wil aan de koning schenken;True;72;1;False;;;
Jeruzalem is hemels;True;72;2;False;;;
Gij volgt ons uit Jeruzalem;True;72;3;False;;;
Geef, Heer, de koning uwe rechten;True;72;8;False;;;
Vanwaar de zon opgaat,;True;72;10;False;;;
How great ;True;72;13;False;;;
Meester, tot wie zouden wij gaan;True;72;16;False;;;
Ja, God is goed voor Israël,;True;73;1;False;;;
De Heer is onze reisgenoot,;True;73;3;False;;;
Ja, God is goed voor Israël,;True;73;8;False;;;
Wees blij in de Heer en zing verheugd:;True;73;11;False;;;
Hungry;True;73;13;False;;;
We have sung our songs of vict'ry,;True;73;15;False;;;
Waar zal ik heen gaan;True;73;16;False;;;
Waarom, o God, verstoot U voor altijd;True;74;1;False;;;
Als een bruid op haar mooist;True;74;2;False;;;
Wij willen de bruiloftsgasten zijn;True;74;3;False;;;
Waarom, o God, verstoot Gij voor altoos,;True;74;8;False;;;
Wees niet bang, wees niet bang,;True;74;11;False;;;
I hung my head;True;74;13;False;;;
Een nieuw gebod/ A new commandment;True;74;16;False;False;;
U alleen, U loven wij, ja, wij loven U, o Heer.;True;75;1;False;;;
Nu gaan de bloemen nog dood;True;75;2;False;;;
U kennen, uit en tot U leven;True;75;3;False;False;;
U alleen, U loven wij,;True;75;8;False;False;;
Weet je dat de lente komt;True;75;11;False;;;
Ik heb een plekje voor Jezus.;True;75;13;False;;;
Jezus die wist dat zijn uur gekomen was;True;75;16;False;False;;
Heel Juda kent Gods naam en eer,;True;76;1;False;;;
En de Geest en de bruid zeggen: Kom!;True;76;2;False;;;
Zie hoe de mensen heengaan,;True;76;3;False;;;
God wordt geëerd in Israël,;True;76;8;False;;;
Wil je wel geloven;True;76;11;False;;;
Ik ben veilig in Jezus armen;True;76;13;False;;;
Mijn vrede laat Ik u My peace I leave you;True;76;16;False;;;
Roepend om gehoor te vinden,;True;77;1;False;;;
Een engel zegt Maria aan;True;77;2;False;;;
De Trooster komt,;True;77;3;False;;;
Roepend om gehoor te vinden,;True;77;8;False;;;
Wij zullen opstaan en met Hem meegaan,;True;77;11;False;;;
Ik ken je wel!;False;77;13;False;False;;
U bent de wijnstok;True;77;16;False;False;;
Mijn volk, hoor toe en neem mijn leer ter ore.;True;78;1;False;;;
Hoe zal ik U ontvangen;True;78;2;False;False;;
Laat me in U blijven, groeien, bloeien;True;78;3;False;;;
Mijn volk, ik ga geheimen openleggen.;True;78;8;False;;;
Halleluja, looft God in zijn heiligdom,;True;78;10;False;;;
Wij zijn de herders, wij sliepen in 't veld.;True;78;11;False;;;
Ik loof en dank de Here (Mel. Gez. 20 of 117);True;78;13;False;False;;
Het is volbracht;True;78;16;False;;;
O God, nu zijn de heidenen gekomen,;True;79;1;False;;;
Hoe zal ik Hem bezingen;True;79;2;False;;;
Die in benauwdheid zuchten;True;79;3;False;;;
O God, nu zijn de heidenen gekomen,;True;79;8;False;;;
Zoals klei in de hand van de pottenbakker,;True;79;11;False;;;
Door de kracht, door de kracht;True;79;12;False;;;
Ik zou wel eens willen weten;True;79;13;False;;;
Vrede zij u;True;79;16;False;;;
O herder, die uw volk wilt leiden,;True;80;1;False;;;
O Heiland, open wijd de poort;True;80;2;False;;;
Wij delen verdriet en zorgen;True;80;3;False;;;
O God van Jozef, leid ons verder,;True;80;8;False;;;
Ik zal opgaan naar Gods huis;False;80;10;False;False;;
Je hoeft niet bang te zijn;True;80;13;False;;;
Geen and're naam;False;80;16;False;False;;
Jubelt voor de Heer,  juicht in uw gezangen.;True;81;1;False;False;;
Dit is de dag, die God ons schenkt;True;81;2;False;;;
Ik zoek mijn Heer, het graf is leeg,;True;81;3;False;;;
Jubelt God ter eer,;True;81;8;False;;;
Je kunt van alles;True;81;13;False;;;
All my days I will sing ;True;81;15;False;;;
Zing met ons mee uit alle macht;True;81;16;False;;;
God staat in 't midden van de goden,;True;82;1;False;;;
Blaas de bazuin en sla de trom;True;82;2;False;;;
Terwijl wij Hem bewenen,;True;82;3;False;;;
God staat in 't midden van de goden,;True;82;8;False;;;
Komt, laat ons zingen vandaag;True;82;10;False;False;;
Je mag er zijn;True;82;13;False;;;
God die ons heeft voorzien;True;82;16;False;;;
Houd U niet stil, zwijg niet, o God.;True;83;1;False;;;
Vrolijk zingen wij ons lied;True;83;2;False;;;
O Heer, blijf toch niet vragen.;True;83;3;False;;;
Zwijg niet, o God, verhef uw woord,;True;83;8;False;;;
Jezus, ik wil U bedanken;True;83;13;False;;;
Heer Jezus, uw genade;True;83;16;False;;;
Hoe lieflijk is uw huis, o HEER!;True;84;1;False;;;
Wees stil en kom wat dichterbij;True;84;2;False;;;
O God die op het Pinksterfeest;True;84;3;False;;;
Hoe lieflijk, hoe goed is mij, HEER,;True;84;8;False;;;
Jezus U maakt mij vrij. (echo);True;84;13;False;;;
Wat hou ik van uw huis,;True;84;14;False;;;
We are one in the Spirit,;True;84;15;False;;;
Met Christus ben ik gekruisigd;False;84;16;False;False;;
Gij waart goedgunstig voor uw land, o HEER,;True;85;1;False;;;
Weet jij waarom Jezus hier op aarde kwam;True;85;2;False;;;
De hemel is opengesprongen,;True;85;3;False;;;
Gij waart goedgunstig voor uw land, o HEER,;True;85;8;False;;;
Lieve Here Jezus, als ik er aan denk;True;85;12;False;;;
Jezus, wij vieren;True;85;13;False;;;
Zegen zij de God en Vader;True;85;a;16;False;;
Blessed be the God and Father;True;85;b;16;False;;
Zegen zij de God en Vader;True;85;16;False;False;;
Hoor mij, HEER, wil antwoord zenden,;True;86;1;False;;;
Wij trekken in een lange stoet;True;86;2;False;False;;
De wereld is van Hem vervuld,;True;86;3;False;False;;
Alternatief couplet 1;True;86;a;3;False;False;
Hoor mij, HEER, wil antwoord zenden,;True;86;8;False;;;
Jezus U maakt mij vrij;True;86;13;False;;;
Bekleedt u met de nieuwe mens;True;86;16;False;;;
Jeruzalem, de Godsstad hier beneden,;True;87;1;False;;;
Waar is een rustpunt in de nacht;True;87;2;False;;;
Wij willen God de ere geven;True;87;3;False;;;
Op Sions berg sticht God zijn heilge stede;True;87;8;False;;;
ELB 157 E - gewijzigd;False;87;13;False;False;;
Zonen van Gods zonlicht;True;87;a;16;False;;
Children of the daytime;True;87;b;16;False;;
Zonen van Gods zonlicht;True;87;16;False;False;;
HEER, die mijn heil, mijn helper zijt,;True;88;1;False;;;
Uw opgang naar Jeruzalem;True;88;2;False;;;
Mijn God, gewapend tot de tanden;True;88;3;False;;;
HEER, die mijn heil, mijn helper zijt,;True;88;8;False;;;
Een rivier vol van vrede,;True;88;10;False;;;
k041;True;88;13;False;;;
Wij zingen, Vader, U ter eer;True;88;16;False;;;
Ik zal zo lang ik leef bezingen in mijn lied;True;89;1;False;;;
Jezus, leven van mijn leven;True;89;2;False;;;
O Christus, Heer der heerlijkheid;True;89;3;False;;;
Ik zal zo lang ik leef;True;89;8;False;False;;
Breng ons samen;False;89;13;False;False;;
Come, let us worship and bow down.;True;89;15;False;;;
Christus, Gods Zoon en Gods gelijke;True;89;16;False;False;;
Gij zijt geweest, o Heer, en Gij zult wezen;True;90;1;False;;;
Ontsluit, o Heer, voor U ons hart;True;90;2;False;;;
Is God de Heer maar voor mij;True;90;3;False;False;;
Gij zijt geweest, o Heer, en Gij zult wezen;True;90;8;False;;;
k heb Jezus nodig;True;90;13;False;False;;
Wat mij dierbaar was;True;90;16;False;;;
Hij die op Gods bescherming wacht,;True;91;1;False;;;
In het kruis zal 'k eeuwig roemen!;True;91;2;False;;;
Niemand van ons leeft voor zichzelf alleen,;True;91;3;False;;;
Heil hem wien God een plaats bereidt;True;91;8;False;;;
Jezus houdt van alle kleine kinderen.;False;91;10;False;False;;
kiezen;True;91;13;False;;;
Righteousness;True;91;15;False;;;
Weest blij te allen tijde;True;91;16;False;;;
t Is goed de HEER te loven,;True;92;1;False;;;
Nu triomfeert de Zoon van God;True;92;2;False;;;
Al kon ik alle talen spreken;True;92;3;False;;;
Waarlijk, dit is rechtvaardig;True;92;8;False;;;
Midden in de winternacht;False;92;13;False;False;;
Er is maar één God;True;92;16;False;False;;
De HEER regeert, bekleed met majesteit,;True;93;1;False;;;
Christus in het graf geborgen;True;93;2;False;;;
Bij 't steken der bazuinen;True;93;3;False;;;
De HEER is Koning, Hij regeert altijd,;True;93;8;False;;;
De wijzen, de wijzen die gingen samen reizen;True;93;13;False;False;;
De zaligheid is van God;True;93;16;False;False;;
Verschijn in lichtglans, God der wrake!;True;94;1;False;;;
In het vroege morgenlicht;True;94;2;False;;;
Mensen, wij zijn geroepen om te leven!;True;94;3;False;;;
Verschijn in lichtglans, God der wrake!;True;94;8;False;;;
Ga je mee op zoek;True;94;13;False;False;;
De lof, de heerlijheid, de kracht;True;94;16;False;False;;
Komt, laat ons juichen voor de HEER,;True;95;1;False;;;
Daar juicht een toon, daar klinkt een stem;True;95;2;False;;;
Nu bidden wij met ootmoed en ontzag;True;95;3;False;;;
Steekt nu voor God de loftrompet,;True;95;8;False;;;
Eeuwenlang geleden;True;95;13;False;False;;
Oh kneel me down again,;True;95;15;False;;;
Ik zag een wonderlijke stroom;True;95;16;False;;;
Zingt een nieuw lied voor God de HERE.;True;96;1;False;;;
Echt waar, de Heer is opgestaan;True;96;2;False;;;
Wordt krachtig in de Heer;True;96;3;False;;;
Zingt voor den HEER op nieuwe wijze,;True;96;8;False;;;
De wijzen kwamen van ver;True;96;13;False;False;;
En de Geest en de bruid;True;96;16;False;;;
De HEER alleen regeert,;True;97;1;False;;;
In alle vroegte;True;97;2;False;;;
Naam van Jezus die ten dode;True;97;3;False;;;
Groot Koning is de HEER.;True;97;8;False;;;
Zijn naam is Jezus;False;97;13;False;False;;
Bereidt de weg van de Heer;True;97;16;False;False;;
Zingt nu een nieuw lied voor de HERE,;True;98;1;False;;;
Nu graf en steen getuigen;True;98;2;False;;;
Verblijdt u in de Heer te allen tijd!;True;98;3;False;;;
Zingt een nieuw lied voor God den HERE,;True;98;8;False;;;
God zal met ons zijn;True;98;13;False;False;;
Mijn ziel maakt groot de Heer;False;98;16;False;False;;
God is Koning, Hij sticht zijn heerschappij.;True;99;1;False;;;
U zij de glorie, opgestane Heer!;True;99;2;False;;;
Christus naar wie wij heten;True;99;3;False;;;
God is Koning, Hij;True;99;8;False;;;
Als je veel van iemand houdt;False;99;13;False;False;;
Op aarde plant het kwaad zich voort;True;99;16;False;;;
Juicht, alle volken, prijst de HEER!;True;100;1;False;;;
De dag der kroning is gekomen!;True;100;2;False;;;
Er heeft een stem gesproken,;True;100;3;False;False;;
Juicht Gode toe, bazuint en zingt.;True;100;8;False;False;;
Heel gewoon, heel gewoon;True;100;13;False;False;;
Donker de nacht;False;100;16;False;False;;
Ik wil, HEER, in mijn lied de zegeningen;True;101;1;False;;;
De dag van onze Vorst brak aan;True;101;2;False;;;
Om Christus wil zijn wij verblijd.;True;101;3;False;;;
Ik wil, HEER, in mijn lied de zegeningen;True;101;8;False;;;
Ik zegen jou in Jezus’ naam;True;101;13;False;False;;
Ere zij God;False;101;16;False;False;;
HEER, hoor mijn gebed, laat blijken;True;102;1;False;;;
Ja, de Trooster is gekomen;True;102;2;False;;;
God heeft vanouds gesproken;True;102;3;False;;;
HEER hoor mijn gebed,laat blijken;True;102;8;False;;;
Onze Vader, die in de hemelen zijt,;True;102;12;False;;;
God is goed, komt, zingt en jubelt;True;102;13;False;False;;
Heil'ge nacht, u groeten wij;True;102;16;False;;;
Zegen, mijn ziel, de grote naam des HEREN,;True;103;1;False;;;
O Schepper, Geest, woon in uw kerk;True;103;2;False;;;
De heiligen, ons voorgegaan,;False;103;3;False;False;;
De heiligen ons voorgegegaan;True;103;a;3;False;False;
Zegen, mijn ziel, de grote naam des HEREN,;True;103;8;False;False;;
refrein: ;True;103;o;8;False;;
David met zijn slinger;True;103;10;False;False;;
k Heb een beurs die niet oud wordt;False;103;13;False;False;;
In Bethlehems stal lag Christus de Heer;True;103;16;False;;;
Mijn ziel, verheerlijk God om zijne macht.;True;104;1;False;;;
Dit is de dag, dit is het uur ;True;104;2;False;;;
Al wie het woord zal horen;True;104;3;False;;;
Mijn ziel, verheerlijk God om zijne macht.;True;104;8;False;;;
Zomaar te gaan met een stok in je hand;True;104;13;False;False;;
Jezus, Koning, Redder, Heer;True;104;16;False;;;
Looft, looft verheugd de HEER der heren,;True;105;1;False;;;
In vuur en vlam zet ons de Geest;True;105;2;False;;;
Christus heeft voor ons geleden;True;105;3;False;;;
Looft God den HEER, en laat ons blijde;True;105;8;False;;;
Psalm 105 onberijmd;True;105;o;8;False;;
Jezus houdt van alle kleine kinderen;True;105;13;False;False;;
t Licht dezer wereld is reddend verschenen;True;105;16;False;;;
Looft nu den HEER, want Hij is goed,;True;106;1;False;;;
God in de hoog' alleen zij eer;True;106;2;False;;;
Het einde aller dingen is nabij,;True;106;3;False;;;
Looft nu den HEER, want Hij is goed,;True;106;8;False;;;
Het woord van onze God houdt eeuwig stand;True;106;13;False;False;;
Midden in de winternacht;True;106;16;False;False;;
Looft, looft de HEER gestadig;True;107;1;False;;;
Ere zij aan God, de Vader;True;107;2;False;;;
Wie zich hovaardig heffen,;True;107;3;False;;;
Gods goedheid houdt ons staande;True;107;8;False;False;;
Rood;True;107;12;False;;;
In het begin was het Woord;False;107;13;False;False;;
Wilt Gij hier op aarde slapen;True;107;16;False;;;
Mijn hart is, Heer, in U gerust.;True;108;1;False;;;
Halleluja, eeuwig dank en ere;True;108;2;False;;;
"Weest niet verbaasd als u de wereld haat;";True;108;3;False;;;
Mijn hart is, Heer, in U gerust.;True;108;8;False;;;
Wees niet bang, Maria;False;108;13;False;False;;
Zingt nu met verheugde geest;True;108;16;False;;;
God die ik loof te allen tijde,;True;109;1;False;;;
Halleluja! Lof zij het Lam!;True;109;2;False;;;
Hoor een heilig koor van stemmen,;True;109;3;False;;;
God die ik loof te allen tijde,;True;109;8;False;;;
Wij zingen van Jezus,;True;109;10;False;;;
Zit je in het donker?;True;109;12;False;;;
Geen plaats;False;109;13;False;False;;
Al wie dolend in het donker;True;109;16;False;;;
Zo heeft de HERE tot mijn Heer gesproken:;True;110;1;False;;;
Alles, alles is gelegen;True;110;2;False;;;
Het Lam, voor ons op aard' geslacht,;True;110;3;False;False;;
De HERE God heeft tot mijn heer gesproken:;True;110;8;False;;;
;True;110;12;False;;;
Jezus is geboren;True;110;13;False;False;;
Het licht van de Heer;False;110;16;False;False;;
Looft, halleluja, looft de HEER.;True;111;1;False;;;
Jezus leeft in eeuwigheid;True;111;2;False;;;
Een stem, die niemand stuit,;True;111;3;False;;;
Van ganser harte loof ik Hem;True;111;8;False;;;
U houdt uw hand,;True;111;10;False;;;
Mijn Vader ( mel. Ps. 101.);True;111;13;False;False;;
I have heard so many songs,;True;111;15;False;;;
Ik heb zoveel liederen gehoord,;True;111;v;15;False;;
Mildheid en majesteit;True;111;16;False;False;;
God zij geloofd en hoog geprezen.;True;112;1;False;;;
O God, die ons uit stof formeerde;True;112;2;False;;;
Als Koning opgetreden;True;112;3;False;;;
God zij geloofd en hoog geprezen.;True;112;8;False;;;
k Ben zo gelukkig.;False;112;10;False;False;;
Kindermusical006;False;112;13;False;False;;
Laat ons het leven van de Heer;True;112;16;False;;;
Prijst, halleluja, prijst den HEER,;True;113;1;False;;;
Ik zag een troon;True;113;3;False;;;
Prijst, halleluja, prijst den HEER,;True;113;8;False;;;
Wij maken voor Jezus een vrolijk geluid;False;113;13;False;False;;
Hoor hoe een heldre stem weerklinkt;True;113;16;False;;;
Toen Israël uit Egypteland ging,;True;114;1;False;;;
Jezus is mijn toeverlaat;True;114;2;False;;;
Ik zag een nieuwe hemel zich verheffen,;True;114;3;False;;;
Toen Israël uit Egypteland ging,;True;114;8;False;;;
Verbonden met vader en moeder;False;114;13;False;False;;
Verbonden met vader en moeder;True;114;a;13;False;False;
I'm so secure;True;114;15;False;;;
Als ik in gedachten sta;True;114;16;False;;;
Niet ons, o HEER, maar uw naam geef de eer,;True;115;1;False;False;;
Nooit kan 't geloof te veel verwachten;True;115;2;False;;;
Die op de troon zat zeide:;True;115;3;False;;;
Niet ons, o HEER, niet ons zij eer gewijd,;True;115;8;False;;;
Kom in de kring;True;115;13;False;;;
Geeft ere de Here;True;115;16;False;False;;
God heb ik lief, want die getrouwe HEER;True;116;1;False;;;
O Koning hoor Uw onderdaan;True;116;2;False;;;
Daar komt een schip, geladen;True;116;3;False;;;
God heb ik lief, want die getrouwe HEER;True;116;8;False;;;
Jezus, naam boven alle naam,;True;116;10;False;;;
Koning Achab;True;116;13;False;;;
Glorie zij aan Jezus;True;116;16;False;;;
Looft, alle volken, looft den HEER,;True;117;1;False;;;
Woord van de schepping, kom terug op aarde;True;117;2;False;;;
Hoe zal ik U ontvangen,;True;117;3;False;;;
Looft, alle volken, looft den HEER,;True;117;8;False;;;
In Kana horen man en vrouw;True;117;13;False;False;;
Het is volbracht;True;117;16;False;False;;
Laat ieder 's HEREN goedheid prijzen,;True;118;1;False;;;
God is getrouw, zijn plannen falen niet.;True;118;2;False;;;
Op U, mijn Heiland, blijf ik hopen.;True;118;3;False;;;
Laat ieder 's HEREN goedheid prijzen,;True;118;8;False;;;
Kyrye;True;118;13;False;;;
Hij kwam bij ons;True;118;16;False;False;;
Welzalig wie de rechte wegen gaan,;True;119;1;False;;;
De kerk van alle tijden;True;119;2;False;;;
Richt op uw macht, o Here der heirscharen;True;119;3;False;;;
Welzalig wie de rechte wegen gaan,;True;119;8;False;False;;
Jezus' liefde voor mij;False;119;13;False;False;;
Liefde was het, onuitputt'lijk;True;119;16;False;;;
Ik riep tot God in bange dagen.;True;120;1;False;;;
Dat uw ogen nacht en dag;True;120;2;False;;;
Heft op uw hoofden, poorten wijd!;True;120;3;False;;;
Ik hief mijn stem in vrees en beven;True;120;8;False;;;
Lees je bijbel;True;120;13;False;;;
Wij roemen in 't Kruis;False;120;16;False;False;;
Ik sla mijn ogen op en zie;True;121;1;False;;;
God, die was en is en komt;True;121;2;False;;;
God lof! Nu is gekomen;True;121;3;False;;;
Ik sla mijn ogen op en zie;True;121;8;False;;;
De Here is mijn herder;True;121;10;False;False;;
Let us go (vertaling);True;121;13;False;;;
O Heer, hoe zwaar hebt Gij gestreden;True;121;16;False;;;
Ik was verheugd, toen men mij zei:;True;122;1;False;;;
Kom uit de hemel tot ons neer;True;122;2;False;;;
Komt tot ons, de wereld wacht,;True;122;3;False;;;
Hoe sprong mijn hart hoog op in mij,;True;122;8;False;;;
Ik vermag alle dingen;True;122;10;False;False;;
Ik noem je bij je diepste naam (Mel. Ps 134);True;122;13;False;False;;
As we lift our eyes to see You;True;122;15;False;;;
Daar juicht een toon;True;122;16;False;;;
Tot U, die zetelt in de hemel hoog,;True;123;1;False;;;
k Geloof in God de Vader, die uit niets;True;123;2;False;;;
De naam des Heren nadert reeds van verre,;True;123;3;False;;;
Tot U, die zetelt in de hemel hoog,;True;123;8;False;;;
Groot is uw trouw, o Heer,;True;123;10;False;False;;
Zomerzon, winterkou,;True;123;12;False;;;
Lied van het feest ;True;123;13;False;;;
De hemel juicht;True;123;16;False;;;
Heel Israël getuige, blij van geest:;True;124;1;False;;;
Jouw leven staat aan het begin;True;124;2;False;;;
Nu daagt het in het oosten,;True;124;3;False;;;
Laat Israël nu zeggen blij van geest:;True;124;8;False;;;
Ik bouw op U, mijn Schild;True;124;10;False;False;;
Verschijn, o HEER, in deze tijd  (Mel. Ps. 134 ?);True;124;13;False;False;;
What a Friend I've found;True;124;15;False;;;
Dit is de dag die de Heer heeft gemaakt;True;124;16;False;;;
Wie op den HERE God vertrouwen;True;125;1;False;;;
Alles in allen zult Gij voor ons zijn;True;125;2;False;;;
O kom, o kom, Immanuël;True;125;3;False;False;;
O kom, o kom, Immanuë;True;125;a;3;False;False;
O kom, o kom, Immanuël;True;125;f;3;False;False;
Wie op den HERE God vertrouwen;True;125;8;False;;;
Heer, ik kom tot U,;True;125;10;False;False;;
God lof! Wij zijn genodigd  -  ZG 216 -  mel. Gez. 290;True;125;13;False;False;;
Geprezen zij de Heer die eeuwig leeft;False;125;16;False;False;;
Toen God ons weer naar Sion bracht;True;126;1;False;;;
Kom, wenkt de bruidegom;True;126;2;False;;;
Verwacht de komst des Heren,;True;126;3;False;;;
Toen God de HEER uit 's vijands macht;True;126;8;False;;;
Jezus vol liefde, U wilt ons leiden. (Canon);False;126;10;False;False;;
Light of the world;True;126;13;False;;;
Halleluja, halleluja, aanbidt de verrezen Heer;True;126;16;False;False;;
Wanneer de HEER het huis niet bouwt,;True;127;1;False;;;
Heer, wij gedenken hier uw dood;True;127;2;False;;;
Gaat, stillen in den lande,;True;127;3;False;;;
Wanneer de HEER het huis niet bouwt,;True;127;8;False;;;
Het stenen hart door troost verzacht;True;127;13;False;False;;
Halleluja, Jezus Christus leeft!;True;127;16;False;False;;
Welzalig zullen wezen wie in Gods wegen gaan.;True;128;1;False;;;
Als het lam wordt gegeten;True;128;2;False;;;
Kom tot ons, scheur de heem'len, Heer,;True;128;3;False;;;
Welzalig is een ieder;True;128;8;False;;;
Hij is de Rots;True;128;12;False;;;
Heer, ik zal u loven,;True;128;13;False;False;;
Laat ons loven, laat ons juichen;True;128;16;False;False;;
Zij hebben immer van mijn jeugd af aan,;True;129;1;False;;;
Lof zij de Heer, Hij noemt bij name;True;129;2;False;;;
Geen kracht meer om te leven,;True;129;3;False;;;
Zij hebben immer van mijn jeugd af aan,;True;129;8;False;;;
Ruach, Ruach, Ruach.;True;129;10;False;;;
Met uitgestrekte armen ;True;129;13;False;;;
Hij, wie men door de marteldood;True;129;16;False;;;
Uit diepten van ellende roep ik tot U, o HEER,;True;130;1;False;;;
Toen God de wereld gemaakt had;True;130;2;False;;;
De nacht is haast ten einde,;True;130;3;False;;;
Uit diepten van ellende;True;130;8;False;;;
Sta 's even op als je Jezus lief hebt.;True;130;12;False;;;
My Jesus, my lifeline;True;130;13;False;;;
Uit de diepten roep ik u;True;130;14;False;;;
Juicht, want Jezus is Heer;False;130;16;False;False;;
O HEER, er is geen trots in mij,;True;131;1;False;;;
Barmhartig Vader op uw troon;True;131;2;False;;;
O zalig, heilig Bethlehem,;True;131;3;False;False;;
O HEER, er is geen trots in mij,;True;131;8;False;;;
King Jesus is all;True;131;12;False;;;
Niet de macht;False;131;13;False;False;;
Nu is het Pasen, Jezus leeft;True;131;16;False;;;
O HEER, gedenk aan Davids leed,;True;132;1;False;;;
Dank U voor deze nieuwe morgen;True;132;2;False;;;
Er is een roos ontloken;True;132;3;False;;;
Heer, denk aan David en zijn eed.;True;132;8;False;False;;
No escape;False;132;13;False;False;;
U zij de glorie;True;132;16;False;False;;
Komt, ziet hoe goed, hoe lieflijk is 't als zonen;True;133;1;False;;;
De dag gaat open voor bet Woord des Heren;True;133;2;False;;;
Ik ben een engel van de Heer,;True;133;3;False;;;
Zie toch hoe goed, hoe lieflijk is 't dat zonen;True;133;8;False;;;
Kerstprojectlied 2015;True;133;13;False;False;;
Thomas;True;133;16;False;False;;
Komt allen, dienaars van de HEER,;True;134;1;False;;;
O grote Christus, eeuwig licht!;True;134;2;False;;;
Eer zij God in onze dagen,;True;134;3;False;;;
Gij dienaars aan den HEER gewijd,;True;134;8;False;;;
Wij trekken in een lange stoet (Sela);True;134;13;False;False;;
U, Vader van de lichten;True;134;16;False;;;
Looft de HERE, prijst zijn naam,;True;135;1;False;;;
Stilte over alle landen in deze nacht.;True;135;2;False;False;;
Hoor, de eng'len zingen de eer;True;135;3;False;;;
Halleluja! looft den HEER,;True;135;8;False;;;
One of us;True;135;13;False;;;
Wat zoekt gij hier;True;135;16;False;;;
Looft de HEER, want Hij is goed,;True;136;1;False;;;
Wees bij ons, wees ons een geleide;True;136;2;False;;;
Hoort gij de englen zingen,;True;136;3;False;;;
Looft den HEER, want Hij is goed,;True;136;8;False;;;
Abba, Vader, U alleen,;True;136;10;False;False;;
Nobody is like Jesus. No! No, ;True;136;12;False;;;
Onze Vader;False;136;13;False;False;;
Zing voor de Heer, ;True;136;14;False;;;
Wij groeten u, o dag der dagen;True;136;16;False;;;
Aan Babels stromen zaten wij gevangen.;True;137;1;False;;;
k Wil U, o God, mijn dank betalen;True;137;2;False;;;
Hoor de herders, hoe ze Hem loven,;False;137;3;False;False;;
Aan Babels stromen zaten wij gevangen.;True;137;8;False;;;
King of kings and Lord of lords;True;137;10;False;;;
Onze namen (Mel. Gez 293);True;137;13;False;False;;
1. Aan de rivier in Babel zaten wij,;True;137;14;False;;;
Omdat Hij leeft;True;137;16;False;False;;
Ik zal met heel mijn hart uw eer;True;138;1;False;;;
Heer laat het licht zijn om ons heen;True;138;2;False;;;
Komt allen tezamen,;True;138;3;False;False;;
U loof ik, Heer, met hart en ziel,;True;138;8;False;False;;
Opw. 372;True;138;13;False;;;
Heer, U draagt de hoogste kroon;False;138;16;False;False;;
HEER, U doorgrondt mij van omhoog,;True;139;1;False;;;
Wij loven U, o God, wij prijzen uwen naam!;True;139;2;False;False;;
Komt, verwondert u hier, mensen,;True;139;3;False;;;
HEER, die mij ziet zoals ik ben,;True;139;8;False;;;
Wij zijn bij elkaar en zingen dit lied;True;139;n;10;False;False;
In moments like these,;True;139;10;False;False;;
Dit huis, een herberg onderweg (Mel. Ps 84);True;139;13;False;False;;
Jezus, wij verhogen U;False;139;16;False;False;;
HEER, red mij van de boze mensen.;True;140;1;False;;;
Alle roem is uitgesloten;True;140;2;False;;;
Prijs de Heer die herders prijzen,;True;140;3;False;;;
