103;22;3;4;"  mirr’ en wierook voor het Kind";0;;
103;22;3;5;"  als eerbetoon.";0;;
103;22;4;0;"Refrein";0;;
103;22;4;1;"  Hoe ik ook denk, hoe ik ook denk,";0;;
103;22;4;2;"  een mooier geschenk ken ik niet.";0;;
103;22;4;3;"  Hoe ik ook denk, hoe ik ook denk,";0;;
103;22;4;4;"  een mooier geschenk ken ik niet.";0;;
103;22;5;0;"3 Als je veel van iemand houdt,";0;;
103;22;5;1;"  geef je ’t mooiste wat je hebt,";0;;
103;22;5;2;"  da’s heel gewoon.";0;;
103;22;5;3;"  En als jij de Heer vertrouwt,";0;;
103;22;5;4;"  leg je leven in Zijn hand.";0;;
103;22;5;5;"  Hij is Gods Zoon.";0;;
103;22;6;0;"Refrein";0;;
103;22;6;1;"  Hoe ik ook denk, hoe ik ook denk,";0;;
103;22;6;2;"  een mooier geschenk ken ik niet.";0;;
103;22;6;3;"  Hoe ik ook denk, hoe ik ook denk,";0;;
103;22;6;4;"  een mooier geschenk ken ik niet.";0;;
103;23;1;0;"Een koning is geboren, een koning, een koning?";0;;
103;23;1;1;"Een koning is geboren, heb je ’t al gehoord?";0;;
103;23;1;2;"   Hij kwam op aarde wonen als baby’tje zo klein.";0;;
103;23;1;3;"   Voor alle mensen, ook voor jou, wil Hij de Koning zijn.";0;;
103;23;2;0;"Waar is Hij dan geboren, die koning, die koning?";0;;
103;23;2;1;"Waar is Hij dan geboren, ik denk in een paleis.";0;;
103;23;2;2;"   O nee die koning die ik ken, de machtigste van al.";0;;
103;23;2;3;"   Die kwam niet in een mooi paleis, maar in een arme stal.";0;;
103;23;3;0;"Waar moet Hij dan in slapen, die koning, die koning?";0;;
103;23;3;1;"Waar moet Hij dan in slapen, een gouden hemelbed?";0;;
103;23;3;2;"   O nee, die koning die ik ken, die heeft geen bed van goud.";0;;
103;23;3;3;"   Geen pracht en praal, maar o zo kaal een kribbetje van hout.";0;;
103;23;4;0;"Wat draagt Hij dan voor kleren, die koning, die koning?";0;;
103;23;4;1;"Wat draagt Hij dan voor kleren, een jas van hermelijn?";0;;
103;23;4;2;"   O nee, die koning die ik ken, die heeft er zelfs niet één.";0;;
103;23;4;3;"   En ook geen hemdje van satijn, maar doekjes om Hem heen.";0;;
103;23;5;0;"Hoe kan ik Hem dan vinden, die koning, die koning?";0;;
103;23;5;1;"Hoe kan ik Hem dan vinden, weet jij misschien de weg?";0;;
103;23;5;2;"   Die koning is dichtbij je, je hoeft niet ver op reis.";0;;
